gbifID,genus,species,subspecies,county,state,country,elevation,elevationAccuracy,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,scientificName,year,source
2649529973,Sarracenia,leucophylla,NA,Coweta County,Georgia,United States,208,0,33.226,-84.589,110,Sarracenia leucophylla,2019,3_distribution
3959219218,Sarracenia,leucophylla,NA,DeKalb County,Georgia,United States,204.77,0,33.687,-84.274,92,Sarracenia leucophylla,2022,3_distribution
3955701988,Sarracenia,leucophylla,NA,Fulton County,Georgia,United States,223.76,0,34.003,-84.381,111,Sarracenia leucophylla,2021,3_distribution
3709953705,Sarracenia,leucophylla,NA,Sumter County,Georgia,United States,NA,NA,32.02366,-84.227104,4764,Sarracenia leucophylla,1949,3_distribution
2242919660,Sarracenia,leucophylla,NA,Greene County,Mississippi,United States,NA,NA,31.32587,-88.553533,29252,Sarracenia leucophylla,2019,3_distribution
1668815837,Sarracenia,leucophylla,NA,Jackson County,Mississippi,United States,NA,NA,30.503471,-88.429429,29356,Sarracenia leucophylla,2010,3_distribution
3764174845,Sarracenia,minor,minor,Alachua County,Florida,United States,NA,NA,29.683697,-82.110052,29458,Sarracenia minor,2022,3_distribution
3314391028,Sarracenia,minor,minor,Brevard County,Florida,United States,NA,NA,28.569223,-80.816794,29607,Sarracenia minor,2021,3_distribution
3860217475,Sarracenia,minor,minor,Clay County,Florida,United States,NA,NA,30.052314,-81.834917,29407,Sarracenia minor,2022,3_distribution
3858478912,Sarracenia,minor,minor,Duval County,Florida,United States,NA,NA,30.494521,-81.685283,29356,Sarracenia minor,2022,3_distribution
3860184154,Sarracenia,minor,minor,Hillsborough County,Florida,United States,NA,NA,28.171409,-82.537419,29656,Sarracenia minor,2022,3_distribution
3773228708,Sarracenia,minor,minor,Levy County,Florida,United States,NA,NA,29.393276,-82.760947,29508,Sarracenia minor,2022,3_distribution
3785049119,Sarracenia,minor,minor,Nassau County,Florida,United States,NA,NA,30.639453,-81.958202,29330,Sarracenia minor,2022,3_distribution
3772469236,Sarracenia,minor,minor,Orange County,Florida,United States,NA,NA,28.424182,-81.198092,29607,Sarracenia minor,2021,3_distribution
3760076750,Sarracenia,minor,minor,Osceola County,Florida,United States,NA,NA,28.179186,-80.882358,29656,Sarracenia minor,2022,3_distribution
3858578178,Sarracenia,minor,minor,Pasco County,Florida,United States,NA,NA,28.184521,-82.419684,29656,Sarracenia minor,2022,3_distribution
3759270066,Sarracenia,minor,minor,Polk County,Florida,United States,NA,NA,28.268105,-81.781924,29631,Sarracenia minor,2022,3_distribution
3764206019,Sarracenia,minor,minor,Putnam County,Florida,United States,NA,NA,29.817565,-81.653936,29433,Sarracenia minor,2022,3_distribution
3759494378,Sarracenia,minor,minor,Seminole County,Florida,United States,NA,NA,28.643026,-81.071446,29582,Sarracenia minor,2022,3_distribution
3859178217,Sarracenia,minor,minor,Volusia County,Florida,United States,NA,NA,29.075113,-81.007206,29533,Sarracenia minor,2022,3_distribution
3760144402,Sarracenia,minor,minor,Wakulla County,Florida,United States,NA,NA,30.297094,-84.585202,29382,Sarracenia minor,2022,3_distribution
3709965017,Sarracenia,minor,minor,Bacon County,Georgia,United States,NA,NA,31.558471,-82.295594,18366,Sarracenia minor,2011,3_distribution
3709813505,Sarracenia,minor,minor,Baker County,Georgia,United States,66,NA,31.415412,-84.299318,14542,Sarracenia minor,1946,3_distribution
3709955874,Sarracenia,minor,minor,Berrien County,Georgia,United States,NA,NA,31.411246,-83.178431,1366,Sarracenia minor,1937,3_distribution
3709810432,Sarracenia,minor,minor,Brantley County,Georgia,United States,NA,NA,31.2,-81.9667,301,Sarracenia minor,1935,3_distribution
3709969075,Sarracenia,minor,minor,Brooks County,Georgia,United States,NA,NA,30.819203,-83.557258,3259,Sarracenia minor,1940,3_distribution
3709950028,Sarracenia,minor,minor,Bryan County,Georgia,United States,NA,NA,31.992013,-81.595945,17647,Sarracenia minor,1954,3_distribution
3709818599,Sarracenia,minor,minor,Bulloch County,Georgia,United States,NA,NA,32.48586,-81.928484,6909,Sarracenia minor,1936,3_distribution
3709822594,Sarracenia,minor,minor,Calhoun County,Georgia,United States,NA,NA,31.485728,-84.539332,3404,Sarracenia minor,1947,3_distribution
3759161141,Sarracenia,minor,minor,Camden County,Georgia,United States,NA,NA,30.826785,-81.788578,29304,Sarracenia minor,2022,3_distribution
3772847205,Sarracenia,minor,minor,Charlton County,Georgia,United States,NA,NA,30.801876,-82.387852,29304,Sarracenia minor,2022,3_distribution
3709827007,Sarracenia,minor,minor,Chatham County,Georgia,United States,NA,NA,32.081739,-81.235844,28021,Sarracenia minor,1953,3_distribution
3709814404,Sarracenia,minor,minor,Colquitt County,Georgia,United States,NA,NA,31.124859,-83.952513,6711,Sarracenia minor,1964,3_distribution
3709967464,Sarracenia,minor,minor,Crisp County,Georgia,United States,NA,NA,31.944603,-83.609136,6395,Sarracenia minor,1949,3_distribution
3709956110,Sarracenia,minor,minor,Dodge County,Georgia,United States,NA,NA,32.052545,-83.177651,16102,Sarracenia minor,1942,3_distribution
3709976277,Sarracenia,minor,minor,Early County,Georgia,United States,NA,NA,31.3333,-84.65,587,Sarracenia minor,1947,3_distribution
3709802285,Sarracenia,minor,minor,Glynn County,Georgia,United States,NA,NA,31.149948,-81.525411,9348,Sarracenia minor,1935,3_distribution
3859242268,Sarracenia,minor,minor,Grady County,Georgia,United States,NA,NA,30.991847,-84.16323,29304,Sarracenia minor,2022,3_distribution
3709969087,Sarracenia,minor,minor,Johnson County,Georgia,United States,NA,NA,32.611122,-82.629301,647,Sarracenia minor,1983,3_distribution
3709966698,Sarracenia,minor,minor,Lanier County,Georgia,United States,NA,NA,30.957677,-83.120562,1960,Sarracenia minor,1988,3_distribution
3709805369,Sarracenia,minor,minor,Lee County,Georgia,United States,NA,NA,31.840068,-84.1667,10652,Sarracenia minor,1936,3_distribution
3709816004,Sarracenia,minor,minor,Liberty County,Georgia,United States,7,NA,31.900371,-81.653992,301,Sarracenia minor,1992,3_distribution
3873446981,Sarracenia,minor,minor,Long County,Georgia,United States,NA,NA,31.814203,-81.94369,29173,Sarracenia minor,2022,3_distribution
3709802330,Sarracenia,minor,minor,Lowndes County,Georgia,United States,NA,NA,31.002573,-83.288986,15608,Sarracenia minor,1935,3_distribution
3709974123,Sarracenia,minor,minor,McIntosh County,Georgia,United States,NA,NA,31.533262,-81.486649,4507,Sarracenia minor,1956,3_distribution
3709961851,Sarracenia,minor,minor,Screven County,Georgia,United States,NA,NA,32.55,-81.6667,301,Sarracenia minor,1928,3_distribution
3709826975,Sarracenia,minor,minor,Tattnall County,Georgia,United States,58,NA,32.051312,-81.9,8561,Sarracenia minor,1952,3_distribution
3709951008,Sarracenia,minor,minor,Telfair County,Georgia,United States,NA,NA,32.028123,-83.036534,9194,Sarracenia minor,1953,3_distribution
3709835607,Sarracenia,minor,minor,Thomas County,Georgia,United States,NA,NA,30.994714,-83.865236,1166,Sarracenia minor,1969,3_distribution
3709845616,Sarracenia,minor,minor,Tift County,Georgia,United States,NA,NA,31.594882,-83.559586,1422,Sarracenia minor,1964,3_distribution
3709798110,Sarracenia,minor,minor,Toombs County,Georgia,United States,NA,NA,32.198475,-82.271094,301,Sarracenia minor,1952,3_distribution
3709957251,Sarracenia,minor,minor,Turner County,Georgia,United States,NA,NA,31.621285,-83.731534,8212,Sarracenia minor,1953,3_distribution
3709937381,Sarracenia,minor,minor,Ware County,Georgia,United States,NA,NA,30.6667,-82.3333,9036,Sarracenia minor,1922,3_distribution
3709951801,Sarracenia,minor,minor,Wayne County,Georgia,United States,NA,NA,31.607211,-81.885392,5697,Sarracenia minor,1967,3_distribution
3709819383,Sarracenia,minor,minor,Wilcox County,Georgia,United States,NA,NA,31.956272,-83.275971,2376,Sarracenia minor,1953,3_distribution
3302460037,Sarracenia,minor,minor,Brunswick County,North Carolina,United States,NA,NA,34.115448,-78.213912,28874,Sarracenia minor,2021,3_distribution
3314299671,Sarracenia,minor,minor,New Hanover County,North Carolina,United States,NA,NA,34.249309,-77.951251,28846,Sarracenia minor,2021,3_distribution
3859230089,Sarracenia,minor,minor,Pender County,North Carolina,United States,NA,NA,34.396131,-77.825531,28846,Sarracenia minor,2022,3_distribution
3302487847,Sarracenia,minor,minor,Berkeley County,South Carolina,United States,NA,NA,33.002359,-79.798293,29012,Sarracenia minor,2021,3_distribution
3889272453,Sarracenia,minor,minor,Charleston County,South Carolina,United States,NA,NA,33.114384,-79.601726,29012,Sarracenia minor,2007,3_distribution
2006052841,Sarracenia,minor,okefenokeensis,Clay County,Florida,United States,NA,NA,30.060686,-81.890324,29407,Sarracenia minor,2018,3_distribution
3325946478,Sarracenia,minor,okefenokeensis,Nassau County,Florida,United States,NA,NA,30.722267,-81.918227,29330,Sarracenia minor,2021,3_distribution
3709937465,Sarracenia,minor,okefenokeensis,Charlton County,Georgia,United States,NA,NA,30.739477,-82.136783,9036,Sarracenia minor,1937,3_distribution
3709945167,Sarracenia,minor,okefenokeensis,Coffee County,Georgia,United States,NA,NA,31.410753,-82.646959,3649,Sarracenia minor,1990,3_distribution
3709826202,Sarracenia,minor,okefenokeensis,Ware County,Georgia,United States,NA,NA,30.6667,-82.3333,9036,Sarracenia minor,1922,3_distribution
3333138817,Sarracenia,minor,NA,Alachua County,Florida,United States,NA,NA,29.758558,-82.233853,29458,Sarracenia minor,2004,3_distribution
2579223480,Sarracenia,minor,NA,Baker County,Florida,United States,NA,NA,30.273815,-82.413757,29382,Sarracenia minor,2015,3_distribution
2573955338,Sarracenia,minor,NA,Brevard County,Florida,United States,NA,NA,27.989635,-80.57603,29680,Sarracenia minor,2020,3_distribution
1837754985,Sarracenia,minor,NA,Citrus County,Florida,United States,NA,NA,29.028395,-82.433766,29533,Sarracenia minor,2018,3_distribution
2234381872,Sarracenia,minor,NA,Clay County,Florida,United States,NA,NA,29.979685,-81.810374,2722,Sarracenia minor,1945,3_distribution
2641504367,Sarracenia,minor,NA,Columbia County,Florida,United States,NA,NA,30.222362,-82.572038,29382,Sarracenia minor,2019,3_distribution
3014031996,Sarracenia,minor,NA,Dixie County,Florida,United States,NA,NA,29.809444,-83.137404,29433,Sarracenia minor,2020,3_distribution
768794190,Sarracenia,minor,NA,Duval County,Florida,United States,3,0,30.33694,-81.66027,5000,Sarracenia minor,1894,3_distribution
3949635913,Sarracenia,minor,NA,Flagler County,Florida,United States,-33.09,0,29.563082,-81.297757,9,Sarracenia minor,2021,3_distribution
2242795130,Sarracenia,minor,NA,Franklin County,Florida,United States,NA,NA,29.993708,-84.903536,29433,Sarracenia minor,2019,3_distribution
123003154,Sarracenia,minor,NA,Gilchrist County,Florida,United States,NA,NA,29.7258,-82.8004,26208,Sarracenia minor,1990,3_distribution
415941111,Sarracenia,minor,NA,Highlands County,Florida,United States,27,0,27.63194,-81.27638,5000,Sarracenia minor,2002,3_distribution
3398789437,Sarracenia,minor,NA,Hillsborough County,Florida,United States,NA,NA,28.071386,-82.401193,29656,Sarracenia minor,2021,3_distribution
2626382656,Sarracenia,minor,NA,Indian River County,Florida,United States,NA,NA,27.555093,-80.759615,29727,Sarracenia minor,2020,3_distribution
2242809580,Sarracenia,minor,NA,Jefferson County,Florida,United States,NA,NA,30.404998,-84.065392,29356,Sarracenia minor,2019,3_distribution
3013884382,Sarracenia,minor,NA,Lafayette County,Florida,United States,NA,NA,30.081456,-83.326771,29407,Sarracenia minor,2019,3_distribution
3457013500,Sarracenia,minor,NA,Lake County,Florida,United States,NA,NA,28.390032,-81.735058,29631,Sarracenia minor,2021,3_distribution
2236283484,Sarracenia,minor,NA,Leon County,Florida,United States,NA,NA,30.410195,-84.17882,29356,Sarracenia minor,2019,3_distribution
1837769625,Sarracenia,minor,NA,Levy County,Florida,United States,NA,NA,29.239976,-82.763078,29508,Sarracenia minor,2018,3_distribution
3698108761,Sarracenia,minor,NA,Liberty County,Florida,United States,NA,NA,30.111881,-85.147531,29407,Sarracenia minor,2018,3_distribution
768794193,Sarracenia,minor,NA,Marion County,Florida,United States,NA,NA,29.18694,-82.14,20000,Sarracenia minor,1918,3_distribution
2859357134,Sarracenia,minor,NA,Nassau County,Florida,United States,NA,NA,30.572445,-81.818741,3628,Sarracenia minor,1946,3_distribution
3056571413,Sarracenia,minor,NA,Okeechobee County,Florida,United States,NA,NA,27.374648,-80.829783,8907,Sarracenia minor,1917,3_distribution
3959551717,Sarracenia,minor,NA,Orange County,Florida,United States,11.14,0,28.591342,-81.048897,5365,Sarracenia minor,2022,3_distribution
3056580416,Sarracenia,minor,NA,Osceola County,Florida,United States,NA,NA,28.291956,-81.407571,7154,Sarracenia minor,1926,3_distribution
2898472192,Sarracenia,minor,NA,Pasco County,Florida,United States,NA,NA,28.199122,-82.451771,29656,Sarracenia minor,2020,3_distribution
2859390118,Sarracenia,minor,NA,Polk County,Florida,United States,NA,NA,27.835019,-81.922206,6954,Sarracenia minor,1954,3_distribution
2251890618,Sarracenia,minor,NA,Putnam County,Florida,United States,NA,NA,29.624684,-81.540088,29458,Sarracenia minor,2018,3_distribution
2859393113,Sarracenia,minor,NA,Saint Johns County,Florida,United States,NA,NA,29.717999,-81.424548,7737,Sarracenia minor,1961,3_distribution
1257413152,Sarracenia,minor,NA,Saint Lucie County,Florida,United States,NA,NA,27.221512,-80.344441,29751,Sarracenia minor,2016,3_distribution
2859391133,Sarracenia,minor,NA,Seminole County,Florida,United States,NA,NA,28.669997,-81.20812,6580,Sarracenia minor,1920,3_distribution
3961434380,Sarracenia,minor,NA,Suwannee County,Florida,United States,NA,NA,30.338313,-82.987028,29382,Sarracenia minor,2022,3_distribution
123003238,Sarracenia,minor,NA,Union County,Florida,United States,NA,NA,30.0438,-82.3714,27181,Sarracenia minor,1991,3_distribution
3947578371,Sarracenia,minor,NA,Volusia County,Florida,United States,NA,NA,29.139604,-81.010871,29533,Sarracenia minor,2012,3_distribution
2573935588,Sarracenia,minor,NA,Wakulla County,Florida,United States,NA,NA,30.123525,-84.249225,29407,Sarracenia minor,2015,3_distribution
2234732815,Sarracenia,minor,NA,Appling County,Georgia,United States,NA,NA,31.856614,-82.23148,29173,Sarracenia minor,2018,3_distribution
3056584407,Sarracenia,minor,NA,Ben Hill County,Georgia,United States,NA,NA,31.714908,-83.252654,6350,Sarracenia minor,1954,3_distribution
3124887343,Sarracenia,minor,NA,Brooks County,Georgia,United States,NA,NA,30.842175,-83.64858,29304,Sarracenia minor,2021,3_distribution
1880523222,Sarracenia,minor,NA,Bryan County,Georgia,United States,NA,NA,31.979385,-81.443706,29173,Sarracenia minor,2018,3_distribution
2859390119,Sarracenia,minor,NA,Camden County,Georgia,United States,NA,NA,30.90578,-81.722606,8316,Sarracenia minor,1946,3_distribution
3455419315,Sarracenia,minor,NA,Charlton County,Georgia,United States,NA,NA,30.785247,-82.082167,29330,Sarracenia minor,2000,3_distribution
2234731448,Sarracenia,minor,NA,Clinch County,Georgia,United States,NA,NA,31.141603,-82.815136999999993,29278,Sarracenia minor,2018,3_distribution
3709974963,Sarracenia,minor,NA,Colquitt County,Georgia,United States,NA,NA,31.179907,-83.801788,9025,Sarracenia minor,1966,3_distribution
1990000866,Sarracenia,minor,NA,Echols County,Georgia,United States,NA,NA,30.676502,-82.682767,1135,Sarracenia minor,1998,3_distribution
3456068842,Sarracenia,minor,NA,Effingham County,Georgia,United States,NA,NA,32.393477,-81.200705,29120,Sarracenia minor,2021,3_distribution
3008388897,Sarracenia,minor,NA,Glynn County,Georgia,United States,NA,NA,31.194434,-81.456103,29278,Sarracenia minor,2020,3_distribution
1848781429,Sarracenia,minor,NA,Grady County,Georgia,United States,NA,NA,30.97011,-84.167105,29304,Sarracenia minor,2018,3_distribution
3014053674,Sarracenia,minor,NA,Johnson County,Georgia,United States,NA,NA,32.665847,-82.590677,29066,Sarracenia minor,2020,3_distribution
3070620644,Sarracenia,minor,NA,Liberty County,Georgia,United States,NA,NA,31.870636,-81.441914,29173,Sarracenia minor,2019,3_distribution
3858668702,Sarracenia,minor,NA,Long County,Georgia,United States,NA,NA,31.690434,-81.519399,29199,Sarracenia minor,2008,3_distribution
3457006925,Sarracenia,minor,NA,Lowndes County,Georgia,United States,NA,NA,30.894189,-83.394761,29304,Sarracenia minor,2008,3_distribution
2859394137,Sarracenia,minor,NA,McIntosh County,Georgia,United States,NA,NA,31.562305,-81.427048,6033,Sarracenia minor,1946,3_distribution
1847622087,Sarracenia,minor,NA,Mitchell County,Georgia,United States,NA,NA,31.392444,-83.999486,29252,Sarracenia minor,2018,3_distribution
1806346062,Sarracenia,minor,NA,Thomas County,Georgia,United States,NA,NA,30.860809,-84.037071,29304,Sarracenia minor,2018,3_distribution
3056578418,Sarracenia,minor,NA,Tift County,Georgia,United States,NA,NA,31.450463,-83.508497,4531,Sarracenia minor,1950,3_distribution
2802900732,Sarracenia,minor,NA,Ware County,Georgia,United States,NA,NA,30.634109,-82.339446,29330,Sarracenia minor,2007,3_distribution
1836663909,Sarracenia,minor,NA,Wayne County,Georgia,United States,NA,NA,31.635246,-81.890392,29199,Sarracenia minor,2018,3_distribution
1305133837,Sarracenia,minor,NA,Worth County,Georgia,United States,NA,NA,31.361014,-83.910493,29252,Sarracenia minor,2016,3_distribution
3056582408,Sarracenia,minor,NA,Brunswick County,North Carolina,United States,NA,NA,34.008804,-78.526399,5925,Sarracenia minor,1958,3_distribution
2643601701,Sarracenia,minor,NA,Buncombe County,North Carolina,United States,679.57,0,35.591823,-82.493474,65,Sarracenia minor,2019,3_distribution
3302285148,Sarracenia,minor,NA,Columbus County,North Carolina,United States,NA,NA,34.289894,-78.605019,28846,Sarracenia minor,2021,3_distribution
2873932576,Sarracenia,minor,NA,Jones County,North Carolina,United States,NA,NA,34.824919,-77.060965,28762,Sarracenia minor,1977,3_distribution
3013883424,Sarracenia,minor,NA,New Hanover County,North Carolina,United States,NA,NA,34.085556,-77.81824,28874,Sarracenia minor,2020,3_distribution
3058978540,Sarracenia,minor,NA,Pender County,North Carolina,United States,NA,NA,34.385557,-77.899619,28846,Sarracenia minor,2020,3_distribution
2265851165,Sarracenia,minor,NA,Barnwell County,South Carolina,United States,NA,NA,33.224425,-81.475293,28984,Sarracenia minor,2019,3_distribution
3759386042,Sarracenia,minor,NA,Beaufort County,South Carolina,United States,NA,NA,32.161275,-80.894053,29146,Sarracenia minor,2022,3_distribution
3954615682,Sarracenia,minor,NA,Berkeley County,South Carolina,United States,17.53,0,32.99852,-79.811072,4,Sarracenia minor,2022,3_distribution
3915646446,Sarracenia,minor,NA,Charleston County,South Carolina,United States,NA,NA,33.030871,-79.601986,29012,Sarracenia minor,2007,3_distribution
2864863761,Sarracenia,minor,NA,Chesterfield County,South Carolina,United States,NA,NA,34.722578,-79.958105,28790,Sarracenia minor,1978,3_distribution
3455752008,Sarracenia,minor,NA,Colleton County,South Carolina,United States,NA,NA,32.87181,-80.627502,29039,Sarracenia minor,2020,3_distribution
3802514346,Sarracenia,minor,NA,Darlington County,South Carolina,United States,NA,NA,34.152435,-80.086312,28874,Sarracenia minor,2022,3_distribution
2611424012,Sarracenia,minor,NA,Florence County,South Carolina,United States,NA,NA,34.1169,-80.015109,28874,Sarracenia minor,2007,3_distribution
2988345761,Sarracenia,minor,NA,Georgetown County,South Carolina,United States,NA,NA,33.421885,-79.413559,28957,Sarracenia minor,2020,3_distribution
3118333250,Sarracenia,minor,NA,Hampton County,South Carolina,United States,NA,NA,32.764665,-81.352603,29066,Sarracenia minor,2021,3_distribution
3712710565,Sarracenia,minor,NA,Horry County,South Carolina,United States,NA,NA,33.61726,-78.905473,28930,Sarracenia minor,2012,3_distribution
2610960271,Sarracenia,minor,NA,Lee County,South Carolina,United States,NA,NA,34.087855,-80.153952,28874,Sarracenia minor,2007,3_distribution
1933585260,Sarracenia,minor,NA,Orangeburg County,South Carolina,United States,NA,NA,33.367461,-80.248987,28984,Sarracenia minor,2018,3_distribution
2611166705,Sarracenia,minor,NA,Sumter County,South Carolina,United States,NA,NA,34.007406,-80.017688,28874,Sarracenia minor,2007,3_distribution
3328025020,Sarracenia,minor,NA,Williamsburg County,South Carolina,United States,NA,NA,33.529045000000004,-79.551855,28957,Sarracenia minor,2021,3_distribution
3079476040,Sarracenia,oreophila,NA,Cherokee County,Alabama,United States,NA,NA,34.233115,-85.769777,28846,Sarracenia oreophila,2011,3_distribution
1562960920,Sarracenia,oreophila,NA,DeKalb County,Alabama,United States,NA,NA,34.349139,-85.775308,28846,Sarracenia oreophila,2017,3_distribution
2596450228,Sarracenia,oreophila,NA,Rabun County,Georgia,United States,NA,NA,34.863373,-83.642971,28762,Sarracenia oreophila,2013,3_distribution
3456808627,Sarracenia,oreophila,NA,Towns County,Georgia,United States,NA,NA,34.814726,-83.766021,28762,Sarracenia oreophila,2015,3_distribution
3325537453,Sarracenia,oreophila,NA,Henderson County,North Carolina,United States,NA,NA,35.23926,-82.601435,28706,Sarracenia oreophila,2021,3_distribution
3466233071,Sarracenia,psittacina,NA,Baldwin County,Alabama,United States,NA,NA,31.14812,-87.696698,29278,Sarracenia psittacina,2014,3_distribution
1990000895,Sarracenia,psittacina,NA,Covington County,Alabama,United States,NA,NA,31.301979,-86.230021,5071,Sarracenia psittacina,1991,3_distribution
2429354540,Sarracenia,psittacina,NA,Escambia County,Alabama,United States,NA,NA,31.102275,-86.722625,29278,Sarracenia psittacina,2019,3_distribution
1901040559,Sarracenia,psittacina,NA,Mobile County,Alabama,United States,NA,NA,30.435584,-88.195878,29356,Sarracenia psittacina,2018,3_distribution
2013713910,Sarracenia,psittacina,NA,Washington County,Alabama,United States,NA,NA,31.174782,-88.309212,29278,Sarracenia psittacina,2019,3_distribution
3457147779,Sarracenia,psittacina,NA,Calhoun County,Florida,United States,NA,NA,30.490329,-85.218521,29356,Sarracenia psittacina,2019,3_distribution
2234807475,Sarracenia,psittacina,NA,Escambia County,Florida,United States,NA,NA,30.251749,-87.465806,29382,Sarracenia psittacina,2019,3_distribution
3067882023,Sarracenia,psittacina,NA,Franklin County,Florida,United States,NA,NA,29.877971,-84.886172,29433,Sarracenia psittacina,2021,3_distribution
3456857413,Sarracenia,psittacina,NA,Gulf County,Florida,United States,NA,NA,29.766608,-85.270199,29458,Sarracenia psittacina,2021,3_distribution
3872911286,Sarracenia,psittacina,NA,Holmes County,Florida,United States,NA,NA,30.740245,-85.881843,29330,Sarracenia psittacina,2022,3_distribution
1880597134,Sarracenia,psittacina,NA,Leon County,Florida,United States,NA,NA,30.308285,-84.660467,29382,Sarracenia psittacina,2018,3_distribution
2234382633,Sarracenia,psittacina,NA,Liberty County,Florida,United States,10.5,1.5,30.088333,-84.983333,300,Sarracenia psittacina,1987,3_distribution
3343921984,Sarracenia,psittacina,NA,Nassau County,Florida,United States,NA,NA,30.63461,-81.802301,29330,Sarracenia psittacina,2021,3_distribution
1847521041,Sarracenia,psittacina,NA,Okaloosa County,Florida,United States,NA,NA,30.873282,-86.694167,29304,Sarracenia psittacina,2018,3_distribution
2238828381,Sarracenia,psittacina,NA,Santa Rosa County,Florida,United States,NA,NA,30.584381,-87.131944,29356,Sarracenia psittacina,2019,3_distribution
3456496832,Sarracenia,psittacina,NA,Wakulla County,Florida,United States,NA,NA,30.067103,-84.605496,29407,Sarracenia psittacina,2003,3_distribution
768794195,Sarracenia,psittacina,NA,Walton County,Florida,United States,NA,NA,30.72083,-86.11527,5000,Sarracenia psittacina,1898,3_distribution
1990132924,Sarracenia,psittacina,NA,Washington County,Florida,United States,NA,NA,30.727038,-85.717333,1071,Sarracenia psittacina,1991,3_distribution
3709969616,Sarracenia,psittacina,NA,Berrien County,Georgia,United States,NA,NA,31.411246,-83.178431,1366,Sarracenia psittacina,1937,3_distribution
3709831624,Sarracenia,psittacina,NA,Bulloch County,Georgia,United States,NA,NA,32.48586,-81.928484,6909,Sarracenia psittacina,1936,3_distribution
3709956217,Sarracenia,psittacina,NA,Charlton County,Georgia,United States,NA,NA,30.662567,-82.158065,9036,Sarracenia psittacina,1931,3_distribution
3709965759,Sarracenia,psittacina,NA,Coffee County,Georgia,United States,NA,NA,31.55139,-82.799464,6441,Sarracenia psittacina,1960,3_distribution
3709964379,Sarracenia,psittacina,NA,Colquitt County,Georgia,United States,NA,NA,31.182634,-83.808911,3161,Sarracenia psittacina,1965,3_distribution
3709973777,Sarracenia,psittacina,NA,Cook County,Georgia,United States,NA,NA,31.21766,-83.437383,6172,Sarracenia psittacina,1938,3_distribution
3709954787,Sarracenia,psittacina,NA,Crisp County,Georgia,United States,NA,NA,31.944603,-83.609136,6395,Sarracenia psittacina,1949,3_distribution
3709800781,Sarracenia,psittacina,NA,Echols County,Georgia,United States,NA,NA,30.713269,-82.765413,301,Sarracenia psittacina,1942,3_distribution
3709966401,Sarracenia,psittacina,NA,Emanuel County,Georgia,United States,NA,NA,32.583271,-82.419413,7110,Sarracenia psittacina,1936,3_distribution
3709956665,Sarracenia,psittacina,NA,Jeff Davis County,Georgia,United States,NA,NA,31.8667,-82.5833,301,Sarracenia psittacina,1922,3_distribution
3014068727,Sarracenia,psittacina,NA,Johnson County,Georgia,United States,NA,NA,32.771722,-82.597104,29066,Sarracenia psittacina,2020,3_distribution
3709965971,Sarracenia,psittacina,NA,Mitchell County,Georgia,United States,NA,NA,31.245396,-84.048033,1708,Sarracenia psittacina,1970,3_distribution
3709976936,Sarracenia,psittacina,NA,Tift County,Georgia,United States,NA,NA,31.521816,-83.415785,5122,Sarracenia psittacina,1938,3_distribution
3709950604,Sarracenia,psittacina,NA,Toombs County,Georgia,United States,NA,NA,32.206528,-82.323845,513,Sarracenia psittacina,1962,3_distribution
3709979684,Sarracenia,psittacina,NA,Turner County,Georgia,United States,NA,NA,31.624215,-83.763618,1899,Sarracenia psittacina,1967,3_distribution
3709833594,Sarracenia,psittacina,NA,Worth County,Georgia,United States,NA,NA,31.533266,-83.926959,6963,Sarracenia psittacina,1969,3_distribution
1065604023,Sarracenia,psittacina,NA,St. Tammany Parish,Louisiana,United States,NA,NA,30.422485000000002,-90.15044,29356,Sarracenia psittacina,2011,3_distribution
2237447144,Sarracenia,psittacina,NA,Forrest County,Mississippi,United States,NA,NA,31.181511,-89.158512,29278,Sarracenia psittacina,2019,3_distribution
3707759006,Sarracenia,psittacina,NA,George County,Mississippi,United States,NA,NA,30.80724,-88.77994,400,Sarracenia psittacina,1966,3_distribution
3707719513,Sarracenia,psittacina,NA,Greene County,Mississippi,United States,NA,NA,31.33383,-88.45273,400,Sarracenia psittacina,1981,3_distribution
3707742665,Sarracenia,psittacina,NA,Hancock County,Mississippi,United States,NA,NA,30.45538,-89.60007,100,Sarracenia psittacina,1986,3_distribution
2859392124,Sarracenia,psittacina,NA,Harrison County,Mississippi,United States,NA,NA,30.36742,-89.092816,10545,Sarracenia psittacina,1928,3_distribution
3829946430,Sarracenia,psittacina,NA,Jackson County,Mississippi,United States,NA,NA,30.407853,-88.800829,6606,Sarracenia psittacina,1952,3_distribution
3707767633,Sarracenia,psittacina,NA,Pearl River County,Mississippi,United States,NA,NA,30.5536,-89.6732,100,Sarracenia psittacina,1983,3_distribution
3707741416,Sarracenia,psittacina,NA,Perry County,Mississippi,United States,NA,NA,31.15433,-89.10513,100,Sarracenia psittacina,1994,3_distribution
3707740816,Sarracenia,psittacina,NA,Stone County,Mississippi,United States,NA,NA,30.7323,-88.9262,100,Sarracenia psittacina,1974,3_distribution
3859420813,Sarracenia,psittacina,NA,Wayne County,Mississippi,United States,NA,NA,31.528082,-88.885665,29226,Sarracenia psittacina,2013,3_distribution
699271292,Sarracenia,purpurea,heterophylla,Hillsborough County,New Hampshire,United States,NA,NA,42.95055,-71.87222,20000,Sarracenia purpurea,1931,3_distribution
